id,date_time,not_rain_pxl,sequence,rain_category
2436508,2024-10-19 01:25:00,191274,6,2
2436486,2024-10-19 01:20:00,191301,6,2
2436465,2024-10-19 01:15:00,191348,6,2
2436445,2024-10-19 01:10:00,191668,6,2
2436425,2024-10-19 01:05:00,191767,6,2
2436385,2024-10-19 01:00:00,191749,6,2
2436365,2024-10-19 00:55:00,191767,6,2
2436345,2024-10-19 00:50:00,191983,6,2
2436325,2024-10-19 00:45:00,192056,6,2
2436304,2024-10-19 00:40:00,192196,6,2
2436284,2024-10-19 00:35:00,192305,6,2
2436264,2024-10-19 00:30:00,192392,6,2
2436244,2024-10-19 00:25:00,192546,6,2
2436225,2024-10-19 00:20:00,192607,6,2
2436204,2024-10-19 00:15:00,192818,6,2
2436184,2024-10-19 00:10:00,192779,6,2
2436162,2024-10-19 00:05:00,192763,6,2
2436127,2024-10-18 23:55:00,192962,6,2
2436107,2024-10-18 23:50:00,193153,6,2
2436087,2024-10-18 23:45:00,193001,6,2
2436069,2024-10-18 23:40:00,192837,6,2
2436049,2024-10-18 23:30:00,192721,6,2
2436027,2024-10-18 23:20:00,192697,6,2
2436007,2024-10-18 23:15:00,192768,6,2
2435987,2024-10-18 23:10:00,192467,6,2
2435967,2024-10-18 23:05:00,192247,6,2
2435927,2024-10-18 23:00:00,192079,6,2
2435907,2024-10-18 22:55:00,191840,6,2
2435887,2024-10-18 22:50:00,191741,6,2
2435867,2024-10-18 22:45:00,191430,6,2
2435847,2024-10-18 22:40:00,191044,6,2
2435827,2024-10-18 22:35:00,190863,6,2
2435807,2024-10-18 22:30:00,190902,6,2
2435786,2024-10-18 22:25:00,190864,6,2
2435766,2024-10-18 22:20:00,190828,6,2
2435746,2024-10-18 22:15:00,190945,6,2
2435725,2024-10-18 22:10:00,191062,6,2
2435705,2024-10-18 22:05:00,190952,6,2
2435661,2024-10-18 22:00:00,190834,6,2
2435640,2024-10-18 21:55:00,190676,6,2
2435619,2024-10-18 21:50:00,190657,6,2
2435598,2024-10-18 21:45:00,190613,6,2
2435578,2024-10-18 21:40:00,190473,6,2
2435557,2024-10-18 21:35:00,190665,6,2
2435537,2024-10-18 21:30:00,190606,6,2
2435517,2024-10-18 21:25:00,190720,6,2
2435497,2024-10-18 21:20:00,190625,6,2
2435476,2024-10-18 21:15:00,190483,6,2
2435456,2024-10-18 21:10:00,190095,6,2
2435435,2024-10-18 21:05:00,189740,6,2
2435394,2024-10-18 21:00:00,189665,6,2
2435373,2024-10-18 20:55:00,189423,6,2
2435348,2024-10-18 20:50:00,188918,6,2
2435330,2024-10-18 20:45:00,188355,6,2
2435309,2024-10-18 20:40:00,187860,6,2
2435288,2024-10-18 20:35:00,187152,6,2
2435268,2024-10-18 20:30:00,186135,6,3
2435247,2024-10-18 20:25:00,185810,6,3
2435227,2024-10-18 20:20:00,185350,6,3
2435206,2024-10-18 20:15:00,184347,6,3
2435185,2024-10-18 20:10:00,184082,6,3
2435166,2024-10-18 20:05:00,183658,6,3
2435124,2024-10-18 20:00:00,183601,6,3
2435103,2024-10-18 19:55:00,183647,6,3
2435079,2024-10-18 19:50:00,183042,6,3
2435062,2024-10-18 19:45:00,182839,6,3
2435043,2024-10-18 19:40:00,182705,6,3
2435020,2024-10-18 19:35:00,182412,6,3
2434997,2024-10-18 19:30:00,181706,6,3
2434979,2024-10-18 19:25:00,181435,6,3
2434955,2024-10-18 19:20:00,180903,6,3
2434937,2024-10-18 19:15:00,180625,6,3
2434916,2024-10-18 19:10:00,181082,6,3
2434896,2024-10-18 19:05:00,180941,6,3
2434855,2024-10-18 19:00:00,181186,6,3
2434835,2024-10-18 18:55:00,181302,6,3
2434814,2024-10-18 18:50:00,181090,6,3
2434796,2024-10-18 18:45:00,180928,6,3
2434773,2024-10-18 18:40:00,181217,6,3
2434752,2024-10-18 18:35:00,181398,6,3
2434730,2024-10-18 18:30:00,181736,6,3
2434709,2024-10-18 18:25:00,181651,6,3
2434689,2024-10-18 18:20:00,182250,6,3
2434669,2024-10-18 18:15:00,182321,6,3
2434649,2024-10-18 18:10:00,182485,6,3
2434628,2024-10-18 18:05:00,182095,6,3
2434588,2024-10-18 18:00:00,181438,6,3
2434566,2024-10-18 17:55:00,180381,6,3
2434546,2024-10-18 17:50:00,179759,6,3
2434526,2024-10-18 17:45:00,179087,6,3
2434506,2024-10-18 17:40:00,178679,6,3
2434483,2024-10-18 17:35:00,178438,6,3
2434463,2024-10-18 17:30:00,178536,6,3
2434442,2024-10-18 17:25:00,177822,6,3
2434421,2024-10-18 17:20:00,177094,6,3
2434400,2024-10-18 17:15:00,175985,6,3
2434380,2024-10-18 17:10:00,175657,6,3
2434360,2024-10-18 17:05:00,175226,6,3
2434320,2024-10-18 17:00:00,175442,6,3
2434300,2024-10-18 16:55:00,175102,6,3
2434280,2024-10-18 16:50:00,175156,6,3
2434260,2024-10-18 16:45:00,174764,6,3
2434240,2024-10-18 16:40:00,174782,6,3
2434220,2024-10-18 16:35:00,174511,6,3
2434200,2024-10-18 16:30:00,175449,6,3
2434180,2024-10-18 16:25:00,174707,6,3
2434162,2024-10-18 16:20:00,174667,6,3
2434141,2024-10-18 16:10:00,174376,6,3
2434099,2024-10-18 16:00:00,174570,6,3
2434079,2024-10-18 15:55:00,174319,6,3
2434059,2024-10-18 15:50:00,174222,6,3
2434039,2024-10-18 15:45:00,174744,6,3
2434019,2024-10-18 15:40:00,173995,6,3
2433999,2024-10-18 15:35:00,174447,6,3
2433981,2024-10-18 15:30:00,174673,6,3
2433961,2024-10-18 15:20:00,172793,6,3
2433941,2024-10-18 15:10:00,173025,6,3
2433901,2024-10-18 15:00:00,172599,6,3
2433881,2024-10-18 14:50:00,171301,6,3
2433861,2024-10-18 14:40:00,171859,6,3
2433841,2024-10-18 14:30:00,172287,6,3
2433821,2024-10-18 14:20:00,173132,6,3
2433799,2024-10-18 14:10:00,173042,6,3
2433779,2024-10-18 14:05:00,176380,6,3
2433739,2024-10-18 14:00:00,176536,6,3
2433719,2024-10-18 13:55:00,175945,6,3
2433701,2024-10-18 13:50:00,176025,6,3
2433681,2024-10-18 13:40:00,173999,6,3
2433661,2024-10-18 13:30:00,175301,6,3
2433639,2024-10-18 13:25:00,174976,6,3
2433619,2024-10-18 13:20:00,174448,6,3
2433599,2024-10-18 13:15:00,174582,6,3
2433578,2024-10-18 13:10:00,174912,6,3
2433557,2024-10-18 13:05:00,173993,6,3
2433517,2024-10-18 13:00:00,172958,6,3
2433497,2024-10-18 12:55:00,172137,6,3
2433477,2024-10-18 12:50:00,171884,6,3
2433457,2024-10-18 12:45:00,171045,6,3
2433439,2024-10-18 12:40:00,171353,6,3
2433419,2024-10-18 12:30:00,171104,6,3
2433399,2024-10-18 12:20:00,172210,6,3
2433379,2024-10-18 12:10:00,173585,6,3
2433337,2024-10-18 12:00:00,175166,6,3
2433317,2024-10-18 11:55:00,174971,6,3
2433299,2024-10-18 11:50:00,175171,6,3
2433277,2024-10-18 11:45:00,174642,6,3
2433257,2024-10-18 11:40:00,173757,6,3
2433239,2024-10-18 11:35:00,173512,6,3
2433217,2024-10-18 11:30:00,173302,6,3
2433197,2024-10-18 11:25:00,172515,6,3
2433177,2024-10-18 11:20:00,172211,6,3
2433157,2024-10-18 11:15:00,171166,6,3
2433138,2024-10-18 11:10:00,170831,6,3
2433098,2024-10-18 11:00:00,169438,6,3
2433078,2024-10-18 10:50:00,168095,6,4
2433058,2024-10-18 10:40:00,166021,6,4
2433040,2024-10-18 10:30:00,163963,6,4
2433018,2024-10-18 10:20:00,161521,6,4
2432998,2024-10-18 10:10:00,159080,6,4
2432958,2024-10-18 10:00:00,154854,6,4
2432938,2024-10-18 09:50:00,151467,6,4
2432918,2024-10-18 09:40:00,148047,6,4
2432898,2024-10-18 09:30:00,144634,6,4
2432878,2024-10-18 09:20:00,141265,6,4
2432858,2024-10-18 09:10:00,138534,6,4
2432818,2024-10-18 09:00:00,137176,6,4
2432800,2024-10-18 08:50:00,136560,6,4
2432780,2024-10-18 08:40:00,135398,6,4
2432758,2024-10-18 08:30:00,135865,6,4
2432738,2024-10-18 08:20:00,138387,6,4
2432720,2024-10-18 08:10:00,139625,6,4
2432676,2024-10-18 08:00:00,140725,6,4
2432656,2024-10-18 07:55:00,141365,6,4
2432636,2024-10-18 07:50:00,141837,6,4
2432616,2024-10-18 07:45:00,143085,6,4
2432598,2024-10-18 07:40:00,142990,6,4
2432576,2024-10-18 07:30:00,140952,6,4
2432556,2024-10-18 07:25:00,143084,6,4
2432538,2024-10-18 07:20:00,142873,6,4
2432516,2024-10-18 07:15:00,142294,6,4
2432496,2024-10-18 07:10:00,143258,6,4
2432476,2024-10-18 07:05:00,143591,6,4
2432436,2024-10-18 07:00:00,145448,6,4
2432416,2024-10-18 06:55:00,146922,6,4
2432398,2024-10-18 06:50:00,147526,6,4
2432380,2024-10-18 06:40:00,146991,6,4
2432360,2024-10-18 06:30:00,149853,6,4
2432340,2024-10-18 06:20:00,151088,6,4
2432320,2024-10-18 06:10:00,151022,6,4
2432278,2024-10-18 06:00:00,151301,6,4
2432260,2024-10-18 05:50:00,149362,6,4
2432238,2024-10-18 05:40:00,148568,6,4
2432218,2024-10-18 05:30:00,147090,6,4
2432195,2024-10-18 05:20:00,147627,6,4
2432178,2024-10-18 05:10:00,149630,6,4
2432140,2024-10-18 05:00:00,149351,6,4
2432118,2024-10-18 04:50:00,151308,6,4
2432098,2024-10-18 04:40:00,151911,6,4
2432078,2024-10-18 04:30:00,152472,6,4
2432058,2024-10-18 04:20:00,153771,6,4
2432038,2024-10-18 04:10:00,155118,6,4
2431998,2024-10-18 04:00:00,153409,6,4
2431978,2024-10-18 03:50:00,151369,6,4
2431958,2024-10-18 03:40:00,151670,6,4
2431938,2024-10-18 03:30:00,153273,6,4
2431918,2024-10-18 03:20:00,154761,6,4
2431898,2024-10-18 03:10:00,155219,6,4
2431858,2024-10-18 03:00:00,156156,6,4
2431838,2024-10-18 02:50:00,155934,6,4
2431818,2024-10-18 02:40:00,155908,6,4
2431798,2024-10-18 02:30:00,158157,6,4
2431778,2024-10-18 02:20:00,160159,6,4
2431758,2024-10-18 02:10:00,163130,6,4
2431718,2024-10-18 02:00:00,165296,6,4
2431698,2024-10-18 01:50:00,166443,6,4
2431678,2024-10-18 01:40:00,167163,6,4
2431658,2024-10-18 01:30:00,167940,6,4
2431638,2024-10-18 01:20:00,169041,6,3
2431620,2024-10-18 01:10:00,170413,6,3
2431578,2024-10-18 01:00:00,171049,6,3
2431558,2024-10-18 00:50:00,172554,6,3
2431538,2024-10-18 00:40:00,174614,6,3
2431518,2024-10-18 00:30:00,176068,6,3
2431498,2024-10-18 00:20:00,179037,6,3
2431445,2024-10-17 23:50:00,185771,7,3
2431425,2024-10-17 23:40:00,186281,7,3
2431405,2024-10-17 23:30:00,186573,7,3
2431385,2024-10-17 23:20:00,185604,7,3
2431365,2024-10-17 23:10:00,185560,7,3
2431325,2024-10-17 23:00:00,184930,7,3
2431305,2024-10-17 22:50:00,184839,7,3
2431287,2024-10-17 22:40:00,185019,7,3
2431265,2024-10-17 22:30:00,185292,7,3
2431245,2024-10-17 22:20:00,185061,7,3
2431225,2024-10-17 22:10:00,185734,7,3
2431185,2024-10-17 22:00:00,185348,7,3
2431165,2024-10-17 21:50:00,184805,7,3
2431145,2024-10-17 21:40:00,184421,7,3
2431125,2024-10-17 21:30:00,184037,7,3
2431105,2024-10-17 21:20:00,183089,7,3
2431085,2024-10-17 21:10:00,182300,7,3
2431045,2024-10-17 21:00:00,181993,7,3
2431025,2024-10-17 20:50:00,182711,7,3
2431007,2024-10-17 20:40:00,183527,7,3
2430985,2024-10-17 20:30:00,184255,7,3
2430967,2024-10-17 20:20:00,185117,7,3
2430945,2024-10-17 20:10:00,185638,7,3
2430905,2024-10-17 20:00:00,185953,7,3
2430885,2024-10-17 19:50:00,186642,7,3
2430865,2024-10-17 19:40:00,187255,7,2
2430845,2024-10-17 19:30:00,187177,7,2
2430825,2024-10-17 19:20:00,187985,7,2
2430805,2024-10-17 19:10:00,188521,7,2
2430765,2024-10-17 19:00:00,189419,7,2
2430745,2024-10-17 18:50:00,190689,7,2
2430725,2024-10-17 18:40:00,191960,7,2
2430702,2024-10-17 18:30:00,191961,7,2
2430687,2024-10-17 18:20:00,192218,7,2
2430665,2024-10-17 18:10:00,192368,7,2
2430625,2024-10-17 18:00:00,192657,7,2
2430605,2024-10-17 17:50:00,192179,7,2
2430585,2024-10-17 17:40:00,192344,7,2
2430565,2024-10-17 17:30:00,192622,7,2
2430545,2024-10-17 17:20:00,193161,7,2
2430525,2024-10-17 17:10:00,192960,7,2
2430485,2024-10-17 17:00:00,193137,7,2
2430465,2024-10-17 16:50:00,192919,7,2
2430445,2024-10-17 16:40:00,192720,7,2
2430425,2024-10-17 16:30:00,192970,7,2
2430405,2024-10-17 16:20:00,193143,7,2
2430385,2024-10-17 16:10:00,193248,7,1
2430345,2024-10-17 16:00:00,192975,7,2
2430325,2024-10-17 15:50:00,192980,7,2
2430307,2024-10-17 15:40:00,193417,7,1
2430285,2024-10-17 15:30:00,193806,7,1
2430265,2024-10-17 15:20:00,194192,7,1
2430245,2024-10-17 15:10:00,194220,7,1
2430205,2024-10-17 15:00:00,194690,7,1
2430185,2024-10-17 14:50:00,194714,7,1
2430165,2024-10-17 14:40:00,194787,7,1
2429527,2024-10-17 07:40:00,196112,8,0
2429505,2024-10-17 07:30:00,196063,8,0
2429485,2024-10-17 07:20:00,195850,8,0
2429465,2024-10-17 07:10:00,195577,8,0
2429425,2024-10-17 07:00:00,195287,8,0
2429407,2024-10-17 06:50:00,195203,8,0
2429385,2024-10-17 06:40:00,194845,8,1
2429367,2024-10-17 06:30:00,194593,8,1
2429345,2024-10-17 06:20:00,194788,8,1
2429325,2024-10-17 06:10:00,195307,8,0
2429285,2024-10-17 06:00:00,195487,8,0
2429267,2024-10-17 05:50:00,195098,8,1
2429247,2024-10-17 05:40:00,194730,8,1
2429227,2024-10-17 05:30:00,193934,8,1
2429205,2024-10-17 05:20:00,192545,8,2
2429182,2024-10-17 05:10:00,191025,8,2
2429145,2024-10-17 05:00:00,190144,8,2
2429125,2024-10-17 04:50:00,189719,8,2
2429105,2024-10-17 04:40:00,189185,8,2
2429085,2024-10-17 04:30:00,189270,8,2
2429067,2024-10-17 04:20:00,189114,8,2
2429045,2024-10-17 04:10:00,189094,8,2
2429005,2024-10-17 04:00:00,189413,8,2
2428985,2024-10-17 03:50:00,189161,8,2
2428965,2024-10-17 03:40:00,188762,8,2
2428947,2024-10-17 03:30:00,187763,8,2
2428925,2024-10-17 03:20:00,187374,8,2
2428905,2024-10-17 03:10:00,186700,8,3
2428865,2024-10-17 03:00:00,185476,8,3
2428845,2024-10-17 02:50:00,184925,8,3
2428825,2024-10-17 02:40:00,184177,8,3
2428805,2024-10-17 02:30:00,183275,8,3
2428785,2024-10-17 02:20:00,182729,8,3
2428765,2024-10-17 02:10:00,182498,8,3
2428725,2024-10-17 02:00:00,182214,8,3
2428707,2024-10-17 01:50:00,181581,8,3
2428685,2024-10-17 01:40:00,182111,8,3
2428665,2024-10-17 01:30:00,182246,8,3
2428645,2024-10-17 01:20:00,180858,8,3
2428625,2024-10-17 01:10:00,180022,8,3
2428585,2024-10-17 01:00:00,180594,8,3
2428565,2024-10-17 00:50:00,181049,8,3
2428542,2024-10-17 00:40:00,181347,8,3
2428527,2024-10-17 00:30:00,182223,8,3
2428505,2024-10-17 00:20:00,181995,8,3
2428450,2024-10-16 23:50:00,176347,9,3
2428430,2024-10-16 23:40:00,174505,9,3
2428410,2024-10-16 23:30:00,175192,9,3
2428390,2024-10-16 23:20:00,174739,9,3
2428370,2024-10-16 23:10:00,176108,9,3
2428330,2024-10-16 23:00:00,174382,9,3
2428310,2024-10-16 22:50:00,175368,9,3
2428290,2024-10-16 22:40:00,174350,9,3
2428270,2024-10-16 22:30:00,173685,9,3
2428252,2024-10-16 22:20:00,170564,9,3
2428230,2024-10-16 22:10:00,168989,9,3
2428190,2024-10-16 22:00:00,168013,9,4
2428170,2024-10-16 21:50:00,168855,9,3
2428152,2024-10-16 21:40:00,169038,9,3
2428130,2024-10-16 21:30:00,168399,9,3
2428112,2024-10-16 21:20:00,164599,9,4
2428090,2024-10-16 21:10:00,164655,9,4
2428050,2024-10-16 21:00:00,165478,9,4
2428030,2024-10-16 20:50:00,162473,9,4
2428010,2024-10-16 20:40:00,160309,9,4
2427990,2024-10-16 20:30:00,158176,9,4
2427970,2024-10-16 20:20:00,159017,9,4
2427950,2024-10-16 20:10:00,159377,9,4
2427910,2024-10-16 20:00:00,159754,9,4
2427890,2024-10-16 19:50:00,155638,9,4
2427870,2024-10-16 19:40:00,152596,9,4
2427850,2024-10-16 19:30:00,152956,9,4
2427830,2024-10-16 19:20:00,153383,9,4
2427812,2024-10-16 19:10:00,155988,9,4
2427770,2024-10-16 19:00:00,157667,9,4
2427750,2024-10-16 18:50:00,159001,9,4
2427730,2024-10-16 18:40:00,163685,9,4
2427710,2024-10-16 18:30:00,164089,9,4
2427690,2024-10-16 18:20:00,169972,9,3
2427670,2024-10-16 18:10:00,170503,9,3
2427630,2024-10-16 18:00:00,173916,9,3
2427610,2024-10-16 17:50:00,176859,9,3
2427590,2024-10-16 17:40:00,177885,9,3
2427570,2024-10-16 17:30:00,178977,9,3
2427550,2024-10-16 17:20:00,182200,9,3
2427532,2024-10-16 17:10:00,184465,9,3
2427490,2024-10-16 17:00:00,185754,9,3
2427470,2024-10-16 16:50:00,186508,9,3
2427450,2024-10-16 16:40:00,186854,9,2
2427430,2024-10-16 16:30:00,186592,9,3
2427410,2024-10-16 16:20:00,186808,9,2
2427390,2024-10-16 16:10:00,187004,9,2
2427330,2024-10-16 15:30:00,190039,10,2
2427310,2024-10-16 15:20:00,187600,10,2
2427290,2024-10-16 15:10:00,188713,10,2
2427250,2024-10-16 15:00:00,187991,10,2
2427230,2024-10-16 14:50:00,186035,10,3
2427210,2024-10-16 14:40:00,184177,10,3
2427190,2024-10-16 14:30:00,182944,10,3
2427170,2024-10-16 14:20:00,185566,10,3
2427150,2024-10-16 14:10:00,188749,10,2
2427110,2024-10-16 14:00:00,190726,10,2
2427090,2024-10-16 13:50:00,184940,10,3
2427070,2024-10-16 13:40:00,187403,10,2
2427050,2024-10-16 13:30:00,189085,10,2
2427030,2024-10-16 13:20:00,189880,10,2
2427007,2024-10-16 13:10:00,191045,10,2
2426970,2024-10-16 13:00:00,191561,10,2
2426950,2024-10-16 12:50:00,192227,10,2
2426932,2024-10-16 12:40:00,192293,10,2
2426910,2024-10-16 12:30:00,192436,10,2
2426890,2024-10-16 12:20:00,192839,10,2
2426870,2024-10-16 12:10:00,193528,10,1
2426830,2024-10-16 12:00:00,193345,10,1
2426812,2024-10-16 11:50:00,193827,10,1
2426792,2024-10-16 11:40:00,194046,10,1
2426770,2024-10-16 11:30:00,193534,10,1
2426750,2024-10-16 11:20:00,193635,10,1
2426730,2024-10-16 11:10:00,193719,10,1
2426692,2024-10-16 11:00:00,193718,10,1
2426670,2024-10-16 10:50:00,193799,10,1
2426650,2024-10-16 10:40:00,194049,10,1
2426630,2024-10-16 10:30:00,194251,10,1
2426610,2024-10-16 10:20:00,194427,10,1
2426590,2024-10-16 10:10:00,194361,10,1
2426550,2024-10-16 10:00:00,194776,10,1
2426530,2024-10-16 09:50:00,194827,10,1
2426512,2024-10-16 09:40:00,195396,10,0
2425855,2024-10-15 22:30:00,196011,11,0
2425835,2024-10-15 22:20:00,195830,11,0
2425817,2024-10-15 22:10:00,195692,11,0
2425775,2024-10-15 22:00:00,195639,11,0
2425755,2024-10-15 21:50:00,194614,11,1
2425735,2024-10-15 21:40:00,194503,11,1
2425715,2024-10-15 21:30:00,194820,11,1
2425695,2024-10-15 21:20:00,194116,11,1
2425675,2024-10-15 21:10:00,193366,11,1
2425635,2024-10-15 21:00:00,193399,11,1
2425615,2024-10-15 20:50:00,193989,11,1
2425597,2024-10-15 20:40:00,193758,11,1
2425575,2024-10-15 20:30:00,193872,11,1
2425555,2024-10-15 20:20:00,193893,11,1
2425535,2024-10-15 20:10:00,193502,11,1
2425495,2024-10-15 20:00:00,194001,11,1
2425475,2024-10-15 19:50:00,193630,11,1
2425455,2024-10-15 19:40:00,193795,11,1
2425437,2024-10-15 19:30:00,193318,11,1
2425415,2024-10-15 19:20:00,194043,11,1
2425395,2024-10-15 19:10:00,194341,11,1
2425355,2024-10-15 19:00:00,194415,11,1
2425337,2024-10-15 18:50:00,194787,11,1
2425315,2024-10-15 18:40:00,195183,11,0
2425295,2024-10-15 18:30:00,195165,11,0
2425275,2024-10-15 18:20:00,195277,11,0
2425255,2024-10-15 18:10:00,194986,11,1
2419822,2024-10-11 23:50:00,195826,12,0
2419802,2024-10-11 23:40:00,195708,12,0
2419782,2024-10-11 23:30:00,195569,12,0
2419762,2024-10-11 23:20:00,195273,12,0
2419742,2024-10-11 23:10:00,195315,12,0
2419702,2024-10-11 23:00:00,195396,12,0
2419682,2024-10-11 22:50:00,195517,12,0
2419662,2024-10-11 22:40:00,195574,12,0
2419642,2024-10-11 22:30:00,195587,12,0
2419622,2024-10-11 22:20:00,195649,12,0
2419602,2024-10-11 22:10:00,195888,12,0
2419562,2024-10-11 22:00:00,195858,12,0
2419542,2024-10-11 21:50:00,195838,12,0
2419522,2024-10-11 21:40:00,195815,12,0
2419502,2024-10-11 21:30:00,195646,12,0
2419482,2024-10-11 21:20:00,195605,12,0
2419462,2024-10-11 21:10:00,195363,12,0
2419422,2024-10-11 21:00:00,194891,12,1
2419402,2024-10-11 20:50:00,194489,12,1
2419382,2024-10-11 20:40:00,194644,12,1
2419362,2024-10-11 20:30:00,194221,12,1
2419342,2024-10-11 20:20:00,193666,12,1
2419322,2024-10-11 20:10:00,193465,12,1
2419282,2024-10-11 20:00:00,193244,12,1
2419262,2024-10-11 19:50:00,192966,12,2
2419244,2024-10-11 19:40:00,192664,12,2
2419222,2024-10-11 19:30:00,192765,12,2
2419204,2024-10-11 19:20:00,192986,12,2
2419184,2024-10-11 19:10:00,193263,12,1
2419142,2024-10-11 19:00:00,193797,12,1
2419122,2024-10-11 18:50:00,194096,12,1
2419102,2024-10-11 18:40:00,194176,12,1
2419082,2024-10-11 18:30:00,193928,12,1
2419064,2024-10-11 18:20:00,193237,12,1
2419042,2024-10-11 18:10:00,192887,12,2
2419002,2024-10-11 18:00:00,192380,12,2
2418982,2024-10-11 17:50:00,192313,12,2
2418964,2024-10-11 17:40:00,192187,12,2
2418942,2024-10-11 17:30:00,192856,12,2
2418922,2024-10-11 17:20:00,192922,12,2
2418902,2024-10-11 17:10:00,192760,12,2
2418862,2024-10-11 17:00:00,192791,12,2
2418842,2024-10-11 16:50:00,192932,12,2
2418822,2024-10-11 16:40:00,193373,12,1
2418802,2024-10-11 16:30:00,193708,12,1
2418782,2024-10-11 16:20:00,193811,12,1
2418762,2024-10-11 16:10:00,194346,12,1
2418722,2024-10-11 16:00:00,194697,12,1
2418702,2024-10-11 15:50:00,194651,12,1
2418682,2024-10-11 15:40:00,194883,12,1
2418542,2024-10-11 13:40:00,195905,13,0
2418522,2024-10-11 13:30:00,195930,13,0
2418502,2024-10-11 13:20:00,195854,13,0
2418482,2024-10-11 13:10:00,195630,13,0
2418442,2024-10-11 13:00:00,195612,13,0
2418422,2024-10-11 12:50:00,195383,13,0
2418402,2024-10-11 12:40:00,195301,13,0
2418382,2024-10-11 12:30:00,195337,13,0
2418364,2024-10-11 12:20:00,195409,13,0
2418344,2024-10-11 12:10:00,195252,13,0
2418302,2024-10-11 12:00:00,194921,13,1
2418284,2024-10-11 11:50:00,194518,13,1
2418262,2024-10-11 11:40:00,193987,13,1
2418244,2024-10-11 11:30:00,193696,13,1
2418222,2024-10-11 11:20:00,193402,13,1
2418204,2024-10-11 11:10:00,193378,13,1
2418162,2024-10-11 11:00:00,193499,13,1
2418142,2024-10-11 10:50:00,193348,13,1
2418122,2024-10-11 10:40:00,193316,13,1
2418104,2024-10-11 10:30:00,193268,13,1
2418082,2024-10-11 10:20:00,193090,13,2
2418064,2024-10-11 10:10:00,193093,13,2
2418022,2024-10-11 10:00:00,193325,13,1
2418004,2024-10-11 09:50:00,193463,13,1
2417984,2024-10-11 09:40:00,193410,13,1
2417964,2024-10-11 09:30:00,193391,13,1
2417942,2024-10-11 09:20:00,192980,13,2
2417922,2024-10-11 09:10:00,192775,13,2
2417882,2024-10-11 09:00:00,192538,13,2
2417864,2024-10-11 08:50:00,192082,13,2
2417844,2024-10-11 08:40:00,191494,13,2
2417824,2024-10-11 08:30:00,190627,13,2
2417802,2024-10-11 08:20:00,189947,13,2
2417782,2024-10-11 08:10:00,189760,13,2
2417742,2024-10-11 08:00:00,189317,13,2
2417722,2024-10-11 07:50:00,188651,13,2
2417704,2024-10-11 07:40:00,188152,13,2
2417682,2024-10-11 07:30:00,187990,13,2
2417660,2024-10-11 07:20:00,188229,13,2
2417640,2024-10-11 07:15:00,188246,13,2
2417620,2024-10-11 07:10:00,188600,13,2
2417600,2024-10-11 07:05:00,188558,13,2
2417559,2024-10-11 07:00:00,188781,13,2
2417539,2024-10-11 06:55:00,188817,13,2
2417519,2024-10-11 06:50:00,188683,13,2
2417499,2024-10-11 06:45:00,188659,13,2
2417481,2024-10-11 06:40:00,188437,13,2
2417461,2024-10-11 06:35:00,188341,13,2
2417441,2024-10-11 06:30:00,188539,13,2
2417418,2024-10-11 06:20:00,188803,13,2
2417398,2024-10-11 06:15:00,188884,13,2
2417378,2024-10-11 06:10:00,188992,13,2
2417360,2024-10-11 06:05:00,189248,13,2
2417317,2024-10-11 06:00:00,189367,13,2
2417296,2024-10-11 05:55:00,189629,13,2
2417277,2024-10-11 05:50:00,189715,13,2
2417254,2024-10-11 05:45:00,189788,13,2
2417234,2024-10-11 05:40:00,189790,13,2
2417212,2024-10-11 05:35:00,189736,13,2
2417190,2024-10-11 05:30:00,189768,13,2
2417170,2024-10-11 05:25:00,189702,13,2
2417150,2024-10-11 05:20:00,189638,13,2
2417129,2024-10-11 05:15:00,189776,13,2
2417109,2024-10-11 05:10:00,190026,13,2
2417089,2024-10-11 05:05:00,190255,13,2
2417049,2024-10-11 05:00:00,190481,13,2
2417026,2024-10-11 04:55:00,190598,13,2
2417009,2024-10-11 04:50:00,190735,13,2
2416985,2024-10-11 04:40:00,190647,13,2
2416968,2024-10-11 04:30:00,191262,13,2
2416948,2024-10-11 04:20:00,191991,13,2
2416928,2024-10-11 04:10:00,192058,13,2
2416888,2024-10-11 04:00:00,192371,13,2
2416868,2024-10-11 03:50:00,192251,13,2
2416848,2024-10-11 03:40:00,192128,13,2
2416828,2024-10-11 03:30:00,191477,13,2
2416806,2024-10-11 03:20:00,191500,13,2
2416786,2024-10-11 03:15:00,191204,13,2
2416766,2024-10-11 03:10:00,190760,13,2
2416746,2024-10-11 03:05:00,190392,13,2
2416705,2024-10-11 03:00:00,190133,13,2
2416683,2024-10-11 02:55:00,189885,13,2
2416663,2024-10-11 02:50:00,188654,13,2
